0, 0, 0.59
0.0993679, 0, 0.59
0.198537, 0, 0.59
0.296191, 0, 0.59
0.397266, 0, 0.59
0.494875, 0, 0.59
0.605639, 0, 0.59
0.703891, 0, 0.59
0.804787, 0, 0.59
0.902667, 0, 0.59
1.0015, 0, 0.59
1.10002, 0, 0.59
1.19926, 0, 0.59
1.29897, 0, 0.59
1.39826, 0, 0.59
1.49669, 0, 0.59
1.5953, 0, 0.59
1.70518, 0, 0.59
1.80505, 0, 0.59
1.90334, 0, 0.59
2.00163, 0, 0.59
2.10118, 0, 0.59
2.19975, 0, 0.59
2.29995, 0, 0.59
2.3982, 0, 0.59
2.49788, 0, 0.59
2.59617, 0, 0.59
2.69537, 0, 0.59
2.80564, 0, 0.59
2.90423, 0, 0.59
3.00386, 0, 0.59
3.10126, 0, 0.59
3.20167, 0, 0.59
3.29987, 0, 0.59
3.39979, 0, 0.59
3.49938, 0, 0.59
3.59758, 0, 0.59
3.69539, 0, 0.59
3.79573, 0, 0.59
3.90585, 0, 0.59
4.00509, 0, 0.59
4.10342, 0, 0.59
4.2023, 0, 0.59
4.30154, 0, 0.59
4.40079, 0, 0.59
4.49936, 0, 0.59
4.5988, 0, 0.59
4.69735, 0, 0.59
4.79631, 0, 0.59
4.89542, 0, 0.59
5.00519, 0, 0.59
5.10484, 0, 0.59
5.20339, 0, 0.59
5.30175, 0, 0.59
5.40197, 0, 0.59
5.50105, 0, 0.59
5.5996, 0, 0.59
5.69841, 0, 0.59
5.79728, 0, 0.59
5.896, 0, 0.59
5.99531, 0, 0.59
6.10565, 0, 0.59
6.20492, 0, 0.59
6.3035, 0, 0.59
6.40229, 0, 0.59
6.5013, 0, 0.59
6.60043, 0, 0.59
6.69851, 0, 0.59
6.7982, 0, 0.59
6.89721, 0, 0.59
6.99656, 0, 0.59
7.09485, 0, 0.59
7.20529, 0, 0.59
7.3044, 0, 0.59
7.40324, 0, 0.59
7.50195, 0, 0.59
7.60183, 0, 0.59
7.7005, 0, 0.59
7.80002, 0, 0.59
7.89783, 0, 0.59
7.99766, 0, 0.59
8.09736, 0, 0.59
8.19548, 0, 0.59
8.30692, 0, 0.59
8.40427, 0, 0.59
8.50347, 0, 0.59
8.60196, 0, 0.59
8.70114, 0, 0.59
8.80025, 0, 0.59
8.89925, 0, 0.59
8.99904, 0, 0.59
9.09809, 0, 0.59
9.19683, 0, 0.59
9.29498, 4.14, 11.89
9.40571, 4.93, 9.92
9.50447, 3.88, 4.93
9.60369, 5.58, 6.37
9.70229, 4.4, 6.24
9.80185, 3.22, 6.9
9.90017, 1.78, 7.03
9.9993, 0, 7.29
10.0986, 0, 5.32
10.1978, 0.59, 6.76
10.2972, 2.17, 8.21
10.3951, 0.73, 7.42
10.5057, 0, 4.66
10.604, 0.99, 3.75
10.7034, 0, 2.43
10.8028, 0, 0.59
10.9016, 0, 0.59
11.0009, 0.59, 0.59
11.099, 2.04, 3.88
11.1981, 8.87, 4.01
11.2977, 10.05, 4.66
11.3984, 4.53, 0.86
11.4959, 2.57, 3.75
11.6059, 7.16, 5.58
11.704, 3.88, 3.61
11.8031, 2.43, 0.59
11.9022, 0.59, 0.59
12.0009, 0.59, 0.59
12.0998, 7.03, 3.88
12.1994, 6.76, 4.14
12.298, 5.71, 2.43
12.3977, 1.78, 2.43
12.4956, 5.32, 4.27
12.5959, 5.71, 5.98
12.7051, 3.22, 3.48
12.8047, 3.75, 4.4
12.9032, 5.06, 4.4
13.0026, 6.76, 7.16
13.1012, 1.91, 4.93
13.2011, 2.57, 5.98
13.2992, 3.75, 4.8
13.3991, 4.14, 6.24
13.4971, 3.48, 3.88
13.5964, 0.59, 2.43
13.6954, 1.38, 4.4
13.8053, 4.14, 4.93
13.9059, 3.09, 4.93
14.0036, 3.48, 2.43
14.1019, 0, 0.59
14.2013, 1.51, 2.43
14.3007, 5.06, 4.53
14.3996, 2.04, 3.75
14.4982, 1.38, 3.75
14.598, 2.3, 4.14
14.6966, 4.27, 6.11
14.7957, 2.83, 5.19
14.9054, 2.83, 4.8
15.0051, 2.3, 4.27
15.1039, 1.64, 2.43
15.2021, 2.04, 2.3
15.3009, 3.22, 2.69
15.4002, 4.4, 2.3
15.5007, 2.57, 2.43
15.5978, 4.27, 4.27
15.6975, 2.96, 2.96
15.7967, 2.57, 2.43
15.8958, 2.04, 0.59
16.0061, 2.3, 2.43
16.1049, 3.09, 3.22
16.2042, 0.99, 2.3
16.3023, 0, 2.3
16.4021, 2.69, 3.61
16.5003, 4.93, 5.98
16.6012, 2.04, 5.85
16.6979, 0.73, 4.27
16.797, 2.57, 4.4
16.8966, 3.48, 3.48
16.9951, 4.8, 3.09
17.1052, 6.76, 4.27
17.2049, 4.4, 2.3
17.3036, 2.3, 2.43
17.403, 4.27, 2.96
17.5022, 4.93, 3.75
17.6008, 12.67, 4.93
17.6994, 6.5, 4.93
17.7984, 5.85, 5.19
17.8976, 4.93, 5.71
17.9963, 5.85, 6.37
18.0955, 5.71, 6.24
18.2058, 2.69, 4.14
18.3044, 4.4, 4.4
18.4031, 2.57, 4.53
18.502, 1.91, 4.14
18.6016, 1.51, 4.27
18.7014, 0, 4.14
18.8001, 0, 2.3
18.8977, 0, 2.04
18.9977, 0, 5.06
19.0975, 1.78, 6.37
19.196, 0.59, 5.32
19.305, 0, 3.35
19.4047, 9.13, 5.98
19.503, 12.41, 11.1
19.608, 12.94, 7.82
19.701, 6.64, 7.16
19.8016, 6.9, 8.08
19.9006, 3.22, 7.42
19.9985, 1.51, 5.45
20.0973, 4.27, 7.95
20.1963, 4.93, 6.9
20.2955, 0.73, 3.22
20.406, 0, 2.3
20.5049, 0, 5.19
20.6037, 0, 11.1
20.7025, 0.73, 7.69
20.8014, 2.57, 9.92
20.9003, 1.12, 8.08
20.9995, 0, 3.48
21.0983, 0, 3.09
21.1977, 0.73, 3.09
21.2968, 0.73, 3.61
21.3957, 1.25, 2.43
21.5046, 0, 0.59
21.6043, 0, 0.59
21.7038, 1.78, 4.27
21.8021, 2.17, 4.14
21.9021, 10.31, 8.87
22.0013, 6.64, 7.03
22.1007, 0.86, 4.4
22.198, 4.53, 8.08
22.2979, 0.59, 5.71
22.3963, 0, 2.3
22.4973, 0, 3.35
22.6064, 2.04, 7.55
22.7046, 10.44, 10.44
22.8038, 7.95, 9.66
22.9028, 3.61, 3.75
23.0012, 2.04, 2.3
23.1013, 4.14, 2.43
23.1998, 2.83, 2.3
23.2982, 2.83, 2.43
23.3976, 2.43, 2.43
23.4966, 5.32, 3.09
23.5953, 4.4, 3.75
23.7055, 5.19, 5.45
23.8045, 3.22, 5.58
23.9032, 4.01, 3.88
24.0026, 2.3, 2.57
24.1031, 5.32, 4.93
24.2011, 8.21, 4.8
24.2984, 4.8, 3.61
24.3987, 6.64, 4.14
24.4977, 7.42, 4.53
24.5967, 7.42, 4.01
24.6956, 6.9, 3.61
24.806, 6.37, 4.27
24.9046, 6.24, 3.09
25.003, 4.01, 3.75
25.1031, 3.75, 3.35
25.2014, 1.25, 3.61
25.3009, 0.59, 2.57
25.4, 0.73, 0.59
25.4985, 2.04, 8.08
25.5977, 7.95, 8.34
25.6968, 8.08, 6.76
25.7946, 2.69, 5.06
25.9048, 6.24, 5.71
26.0046, 9.92, 4.27
26.1036, 15.83, 3.61
26.2022, 7.69, 2.3
26.3013, 3.35, 2.3
26.4005, 7.69, 4.4
26.4994, 4.93, 4.93
26.598, 2.57, 2.3
26.6978, 2.04, 2.43
26.796, 2.17, 3.75
26.8959, 0, 3.09
27.0058, 0.86, 2.43
27.1053, 4.4, 4.53
27.2039, 5.71, 8.6
27.3023, 2.96, 9
27.4007, 1.51, 5.32
27.5015, 0, 2.3
27.6004, 0, 0.59
27.6982, 0, 0.59
27.7981, 0, 0.59
27.8963, 0, 0.59
27.9958, 2.83, 4.01
28.1055, 6.76, 4.8
28.2057, 4.53, 3.61
28.3035, 0, 2.17
28.4034, 0, 0.59
28.5019, 0.86, 0.59
28.6012, 0, 0.59
28.7007, 0.59, 0.59
28.7987, 2.3, 2.17
28.898, 3.48, 4.01
28.9973, 3.75, 4.14
29.0952, 5.19, 4.27
29.206, 3.75, 2.83
29.3047, 2.04, 2.57
29.4038, 1.25, 2.43
29.5035, 5.71, 4.27
29.6025, 5.71, 8.08
29.7009, 5.71, 6.11
29.8003, 2.17, 5.32
29.8982, 1.51, 2.3
29.9979, 0, 2.3
30.0968, 0, 0.59
30.1958, 0, 0.59
30.3056, 0, 0.59
30.4045, 2.43, 3.61
30.5034, 4.53, 5.58
30.6023, 1.38, 2.3
30.7017, 2.57, 2.69
30.801, 0, 2.04
30.8984, 3.35, 3.75
30.9989, 0, 0.59
31.0966, 0, 0.59
31.1968, 0, 0.59
31.2952, 0, 0.59
31.4047, 0, 0.59
31.5048, 0, 0.59
31.6032, 0, 0.59
31.7025, 0, 0.59
31.8013, 0, 0.59
31.9015, 0, 0.59
32.0004, 0, 0.59
32.0995, 0, 0.59
32.197, 0, 0.59
32.2968, 0, 0.59
32.3954, 0, 0.59
32.5052, 0, 0.59
32.605, 0, 0.59
32.7041, 0, 0.59
32.8026, 0, 0.59
32.9012, 0, 0.59
33.0013, 0, 0.59
33.1001, 0, 0.59
33.1984, 0, 0.59
33.2978, 0, 0.59
33.3965, 0, 0.59
33.4951, 0, 0.59
33.6052, 0, 0.59
33.7048, 0, 0.59
33.8037, 0, 0.59
33.9032, 0, 0.59
34.0025, 0, 0.59
34.101, 0, 0.59
34.2007, 0, 0.59
34.2992, 0, 0.59
34.3968, 0, 0.59
34.5028, 0, 0.59
34.5955, 0, 0.59
34.7056, 0, 0.59
34.8053, 0, 0.59
34.9043, 0, 0.59
35.0032, 0, 0.59
35.1022, 0, 0.59
35.2005, 0, 0.59
35.2998, 0, 0.59
35.3989, 0, 0.59
35.4973, 0, 0.59
35.5961, 0, 0.59
35.6954, 0, 0.59
35.8058, 0, 0.59
35.9043, 0, 0.59
36.0038, 0, 0.59
36.1028, 0, 0.59
36.2021, 0, 0.59
36.3017, 0, 0.59
36.4003, 0, 0.59
36.4989, 0, 0.59
36.5974, 0, 0.59
36.7012, 0, 0.59
36.796, 0, 0.59
36.9062, 0, 0.59
37.0053, 0, 0.59
37.1027, 0, 0.59
37.2032, 0, 0.59
37.3014, 0, 0.59
37.4003, 0, 0.59
37.4988, 0, 0.59
37.5982, 0, 0.59
37.6977, 0, 0.59
37.7973, 0, 0.59
37.8954, 0, 0.59
38.0053, 0, 0.59
38.1047, 0, 0.59
38.2035, 0, 0.59
38.3027, 0, 0.59
38.4014, 0, 0.59
38.5012, 0, 0.59
38.6, 0, 0.59
38.6983, 0, 0.59
38.7975, 0, 0.59
38.8966, 0, 0.59
38.9947, 0, 0.59
39.1055, 0, 0.59
39.2047, 0, 0.59
39.3036, 0, 0.59
39.4027, 0, 0.59
39.5012, 0, 0.59
39.6001, 0, 0.59
